Author baihacker (bailiangsky@gmail.com)
https://github.com/baihacker

dir = data/pe/
start = 0
end = 1000
top = -1
format = console

This rating is based on Codeforces' rating system.
Author Mike Mirzayanov (mirzayanovmr@gmail.com)
http://codeforces.com/blog/entry/20762
http://codeforces.com/contest/1/submission/13861109

participants = 2912

rank    id                      rating    max rating
1       Min_25                  2633      2901      
2       Anton_Lunyov            2531      2673      
3       rng_58                  2489      7738      
4       Mrrl                    2346      2471      
5       ariacas                 2330      2483      
6       hirose                  2295      2563      
7       aleksey                 2263      2424      
8       Tepsi                   2250      2346      
9       grechnik                2229      2539      
10      cgy4ever                2226      2226      
11      tokoharu                2177      2177      
12      bjin                    2158      2175      
13      baihacker               2131      2262      
14      uwi                     2130      2422      
15      bal                     2121      2121      
16      x22                     2114      2412      
17      LayCurse                2083      2464      
18      int                     2065      2166      
19      fagu                    2051      2161      
20      SlavaKabanovich         2048      2288      
21      cmk                     2046      2252      
22      MIT3W                   2032      2032      
23      lizhusong922            2026      2254      
24      benzylamine             1995      2088      
25      mclo                    1982      2459      
26      epiclolz                1980      2115      
27      dev_random              1979      2192      
28      Leonhard                1977      1977      
29      CarloV                  1970      1970      
30      __Shi                   1964      1971      
31      hos.lyric               1958      1958      
32      Jasper                  1953      2035      
33      sdya                    1953      1953      
34      ajay_verma              1944      2216      
35      utomaya                 1938      2207      
36      Nabb                    1932      2557      
37      zimpha                  1932      2291      
38      NabiNaga                1931      1931      
39      stevefr01               1920      1970      
40      andrewelveyprice        1919      2001      
41      Friedrich Regen         1914      1982      
42      tesulo                  1905      1923      
43      Nix9                    1902      1902      
44      qwer_zcc                1899      1899      
45      sergej.samborskij       1899      1997      
46      maspuyo                 1895      1896      
47      umu                     1895      2061      
48      stqn                    1892      1933      
49      Izrak                   1884      1884      
50      mellendo                1883      1883      
51      akashdeep               1876      1876      
52      urimend                 1874      2112      
53      zielaj                  1873      1873      
54      GHost1                  1871      1871      
55      Doraki                  1869      2028      
56      hfhsieh                 1867      1874      
57      simonlindholm           1866      1881      
58      zouxun                  1866      1934      
59      tmyklebu                1858      1858      
60      Jrdevil                 1855      1862      
61      Peter de Rivaz          1852      2212      
62      ofir                    1852      2148      
63      sevenkplus              1848      1848      
64      Nore                    1847      2013      
65      unbeatable0             1846      1846      
66      hidesugar               1843      1843      
67      stubbscroll             1840      1887      
68      I_love_Tanya_Rom...     1837      2002      
69      dario2994               1836      1869      
70      tomerun                 1835      1835      
71      pwild                   1831      2150      
72      ekuurh                  1824      1824      
73      universalset            1824      1854      
74      dreamoon                1823      1823      
75      iakolzin                1823      1902      
76      SuprDewd                1820      1820      
77      apia                    1819      2582      
78      driversetc              1817      1817      
79      sjhillier               1815      1815      
80      Aleksey_Dumbay          1814      1814      
81      Dennis Gokman           1812      1812      
82      SCLT                    1811      1811      
83      akovski                 1809      2088      
84      ecowarrior              1808      1808      
85      amic                    1807      1872      
86      mrauen                  1805      1996      
87      eporter                 1804      1857      
88      laurent.mazare          1804      2223      
89      ruilov                  1804      1806      
90      Seyaua                  1803      1803      
91      eigenscalar             1800      1809      
92      ecnerwal                1798      2038      
93      ksun48                  1798      1803      
94      nwalton125              1796      1796      
95      cyclops                 1794      1946      
96      liuguangxi              1794      1901      
97      Jakob Weisblat          1793      1876      
98      lucien                  1790      1946      
99      ihung                   1789      1944      
100     natsugiri               1788      1951      
101     Mohammad_Ali_B          1783      1783      
102     LzyRapx                 1781      1829      
103     chicken_master          1779      1779      
104     dors                    1779      1943      
105     whhone                  1778      1778      
106     anrieff                 1777      1946      
107     Samo Kralj              1776      1776      
108     Sd.Invol                1773      1773      
109     Sam                     1771      1833      
110     Icewing                 1765      1790      
111     adurysk                 1765      1765      
112     stimmer                 1764      1993      
113     MuthuVeerappanR         1760      1760      
114     Zach-Lurf               1760      1760      
115     Ronnoc                  1758      1758      
116     ironman353              1758      1950      
