Author baihacker (bailiangsky@gmail.com)
https://github.com/baihacker

dir = data/pe/
start = 523
end = 566
top = -1
format = console

This rating is based on Codeforces' rating system.
Author Mike Mirzayanov (mirzayanovmr@gmail.com)
http://codeforces.com/blog/entry/20762
http://codeforces.com/contest/1/submission/13861109

participants = 740

rank    id                      rating    max rating
1       Min_25                  2353      2589      
2       aleksey                 2294      2294      
3       Mrrl                    2150      2222      
4       RobertStanforth         2150      2150      
5       cmk                     2143      2143      
6       uwi                     2141      2262      
7       grechnik                2137      2203      
8       LayCurse                2110      2288      
9       x22                     2104      2234      
10      Anton_Lunyov            2072      2264      
11      int                     2051      2068      
12      baihacker               2037      2087      
13      Bobbit                  1987      1987      
14      apia                    1954      2104      
15      ariacas                 1953      2130      
16      Tepsi                   1948      2075      
17      fagu                    1947      1947      
18      cgy4ever                1893      1893      
19      quasisphere             1886      1959      
20      Friedrich Regen         1876      1876      
21      ofir                    1867      1880      
22      lizhusong922            1856      2056      
23      pwild                   1841      2016      
24      CarloV                  1840      1840      
25      NabiNaga                1830      1830      
26      dev_random              1829      1920      
27      al13n                   1823      1886      
28      WG4ZHZ2P2Q              1820      1889      
29      laurent.mazare          1808      1985      
30      ARoss                   1792      1792      
31      Santiago Egido          1780      1780      
32      sergej.samborskij       1770      1848      
33      ajay_verma              1756      1981      
34      ihung                   1754      1786      
35      dario2994               1744      1763      
36      toonijn                 1736      1736      
37      SCLT                    1729      1729      
38      LatticeGuy              1727      1809      
39      mrauen                  1720      1720      
40      Mohammad_Ali_B          1719      1719      
41      utomaya                 1717      1829      
42      nwalton125              1716      1716      
43      DerekLedbetter          1714      1833      
44      SuprDewd                1711      1711      
45      adurysk                 1710      1710      
46      ecnerwal                1710      1793      
47      akovski                 1703      1912      
48      GHost1                  1702      1702      
49      sjhillier               1696      1696      
50      jcencek                 1694      1716      
51      stimmer                 1692      1851      
52      Jasper                  1686      1716      
53      kunyavskiy              1679      1679      
54      Nore                    1678      1865      
55      Heiko Schwartz          1665      1665      
56      NotDan                  1663      1685      
57      blueyoshi321            1661      1661      
58      Delfad0r                1658      1658      
59      Fanfoue                 1657      1657      
60      ekuurh                  1652      1652      
61      adkroxx                 1651      1651      
62      ksun48                  1650      1650      
63      linguo                  1649      1649      
64      Lenx                    1642      1642      
65      simonlindholm           1642      1642      
66      arun9024                1641      1641      
67      Ciprian.Cana            1638      1638      
68      mckennar                1638      1646      
69      Gomhog                  1636      1636      
70      ecowarrior              1636      1636      
71      Sam                     1634      1675      
72      jtnydv25                1630      1680      
73      csom                    1629      1629      
74      goo                     1622      1622      
75      Aleksey_Dumbay          1615      1615      
76      Nivsir                  1614      1647      
77      akashdeep               1612      1646      
78      blaisegassend           1612      1612      
79      Smylic                  1606      1606      
80      roosephu                1605      1966      
81      nledoux                 1604      1697      
82      IamPoosha               1602      1737      
83      greedypiggy             1602      1602      
84      abcwuhang               1601      1601      
85      gmt                     1599      1599      
86      bruce_love              1598      1662      
87      eagles                  1598      1632      
88      slicedclementines       1598      1598      
89      shiina.ringo            1595      1656      
90      Dr.Korbin               1594      1761      
91      Stache                  1594      1594      
92      RobertJohansson         1592      1668      
93      foreverbell             1592      1641      
94      qwer_zcc                1586      1586      
95      Lewin                   1585      1601      
96      MarF                    1585      1585      
97      TripleM                 1585      1585      
98      user202729              1584      1696      
99      laakeri                 1580      1753      
100     stoned                  1580      1892      
101     jano31415               1578      1578      
102     rlipsett                1577      1577      
103     YYY                     1576      1576      
104     radovan.bauer           1576      1905      
105     v6ph1                   1576      1576      
106     cheng.di                1572      1572      
107     googlweknoall           1572      1572      
108     urimend                 1571      1734      
109     lookingfor              1570      1570      
110     steffen19w23            1570      1592      
111     I_love_Tanya_Rom...     1569      1886      
112     koerber                 1566      1566      
113     rprestezog              1566      1822      
114     madiot                  1562      1562      
115     cephian                 1560      1560      
116     natsugiri               1560      1560      
