Author baihacker (bailiangsky@gmail.com)
https://github.com/baihacker

dir = data/pe/
start = 567
end = 608
top = -1
format = console

This rating is based on Codeforces' rating system.
Author Mike Mirzayanov (mirzayanovmr@gmail.com)
http://codeforces.com/blog/entry/20762
http://codeforces.com/contest/1/submission/13861109

participants = 640

rank    id                      rating    max rating
1       Min_25                  2497      2702      
2       Anton_Lunyov            2340      2340      
3       ariacas                 2179      2179      
4       aleksey                 2150      2296      
5       Tepsi                   2138      2218      
6       grechnik                2127      2334      
7       hirose                  2039      2105      
8       uwi                     2033      2271      
9       baihacker               2028      2104      
10      x22                     2013      2255      
11      tokoharu                1961      1961      
12      SlavaKabanovich         1954      2150      
13      cmk                     1953      2088      
14      lizhusong922            1932      2128      
15      ajay_verma              1854      1854      
16      utomaya                 1853      2043      
17      zimpha                  1843      2110      
18      stevefr01               1818      1818      
19      sergej.samborskij       1817      1824      
20      hidesugar               1794      1794      
21      urimend                 1793      1906      
22      mellendo                1787      1787      
23      tmyklebu                1782      1782      
24      Jrdevil                 1778      1778      
25      hfhsieh                 1753      1762      
26      Peter de Rivaz          1752      1928      
27      Nore                    1751      1751      
28      mclo                    1748      1890      
29      iakolzin                1737      1807      
30      Dennis Gokman           1732      1732      
31      amic                    1725      1791      
32      akovski                 1724      1815      
33      laurent.mazare          1722      2055      
34      Friedrich Regen         1718      1718      
35      cyclops                 1715      1844      
36      Dor Shmoish             1714      1714      
37      ihung                   1714      1850      
38      int                     1714      1714      
39      liuguangxi              1714      1820      
40      LzyRapx                 1710      1753      
41      chicken_master          1710      1710      
42      driversetc              1708      1708      
43      dors                    1705      1854      
44      Samo Kralj              1704      1704      
45      Aleksey_Dumbay          1703      1703      
46      ofir                    1702      1702      
47      pwild                   1701      1701      
48      fagu                    1696      1696      
49      MuthuVeerappanR         1689      1689      
50      Shawnmaza               1684      1727      
51      ironman353              1684      1684      
52      mrauen                  1683      1808      
53      Sd.Invol                1678      1678      
54      akashdeep               1678      1678      
55      tomerun                 1675      1675      
56      WG4ZHZ2P2Q              1672      1851      
57      hexadoodle              1669      1669      
58      tcarr                   1665      1709      
59      rokusuke                1663      1734      
60      jonkadams               1658      1658      
61      AleksMat                1657      1698      
62      Nero                    1653      1776      
63      JTJL                    1652      1871      
64      Rafbill                 1649      1649      
65      ecnerwal                1649      1649      
66      I_love_Tanya_Rom...     1644      1644      
67      MarX                    1644      1644      
68      SuprDewd                1644      1644      
69      Jaehyun Park            1641      1750      
70      henru_wang              1641      1641      
71      Reiner Martin           1639      1658      
72      Heiko Schwartz          1632      1764      
73      abcwuhang               1632      1760      
74      Ronnoc                  1628      1628      
75      anythingapplied         1628      1736      
76      Gbroxey                 1618      1770      
77      ekuurh                  1617      1617      
78      pekempey                1612      1787      
79      Robert_OConnor          1610      1610      
80      matheschlumpf           1610      1610      
81      blaisegassend           1607      1607      
82      apia                    1604      1855      
83      kubluck                 1603      1652      
84      ppasupat                1603      1603      
85      Nic.Kroon               1602      1602      
86      olwispe                 1602      1663      
87      eagles                  1599      1722      
88      kek                     1599      1599      
89      ARoss                   1598      1712      
90      modem                   1598      1652      
91      scharlton               1592      1699      
92      DerekLedbetter          1583      1627      
93      Pipoika                 1583      1583      
94      Weifeng_Sun             1582      1582      
95      mdix                    1582      1678      
96      marijan                 1581      1581      
97      googlweknoall           1578      1613      
98      ceilks                  1577      1577      
99      zball                   1576      1576      
100     Smylic                  1575      1575      
101     robert                  1575      1615      
102     YMDragon                1574      1574      
103     jimbo_elephant          1571      1571      
104     lawrencejwu             1571      1571      
105     Bobbit                  1570      1821      
106     extrarity               1570      1570      
107     rickytheta              1570      1570      
108     xllend3                 1570      1570      
109     sesquiup                1567      1567      
110     Kragnir                 1565      1565      
111     romd93                  1565      1565      
112     shiina.ringo            1565      1919      
113     al13n                   1560      1754      
114     mr027                   1559      1625      
115     pushistik               1559      1659      
