Author baihacker (bailiangsky@gmail.com)
https://github.com/baihacker

dir = data/pe
start = 0
end = 1000
top = -1
format = console

This rating is based on Codeforces' rating system.
Author Mike Mirzayanov (mirzayanovmr@gmail.com)
http://codeforces.com/blog/entry/20762
http://codeforces.com/contest/1/submission/13861109

participants = 3141

rank    id                      rating    max rating
1       Anton_Lunyov            2608      2662      
2       rng_58                  2489      7746      
3       hirose                  2375      2553      
4       Mrrl                    2350      2465      
5       ariacas                 2347      2544      
6       radeye                  2340      2340      
7       Min_25                  2338      3074      
8       uwi                     2272      2451      
9       fjzzq2002               2264      2272      
10      cgy4ever                2229      2229      
11      tokoharu                2206      2206      
12      Rafbill                 2200      2200      
13      int                     2175      2177      
14      bjin                    2160      2174      
15      grechnik                2134      2613      
16      bal                     2121      2121      
17      hidesugar               2120      2174      
18      x22                     2102      2480      
19      LayCurse                2092      2472      
20      fagu                    2056      2161      
21      baihacker               2055      2322      
22      vxv                     2033      2168      
23      MIT3W                   2030      2030      
24      ksun48                  2027      2027      
25      Tepsi                   2002      2390      
26      aleksey                 1996      2498      
27      benzylamine             1990      2078      
28      epiclolz                1979      2114      
29      Leonhard                1977      1977      
30      nathanael.courant       1969      2019      
31      __Shi                   1967      1970      
32      SlavaKabanovich         1956      2305      
33      mellendo                1956      1956      
34      hos.lyric               1955      1955      
35      sdya                    1953      1953      
36      universalset            1952      1952      
37      Jasper                  1942      2032      
38      kunyavskiy              1938      1938      
39      dev_random              1933      2198      
40      Nabb                    1932      2547      
41      fbreton                 1921      2255      
42      andrewelveyprice        1918      2001      
43      Sd.Invol                1917      1917      
44      ofir                    1916      2141      
45      Friedrich Regen         1909      1996      
46      qwer_zcc                1904      1904      
47      Nix9                    1902      1902      
48      hfhsieh                 1902      1902      
49      tesulo                  1902      1922      
50      Zach-Lurf               1897      2027      
51      maspuyo                 1895      1896      
52      tmyklebu                1894      1894      
53      umu                     1894      2052      
54      stqn                    1893      1933      
55      cmk                     1892      2319      
56      GHost1                  1891      1891      
57      Izrak                   1883      1883      
58      ihung                   1881      1978      
59      amic                    1872      1922      
60      zouxun                  1865      1933      
61      Doraki                  1864      2027      
62      ecnerwala               1864      2204      
63      simonlindholm           1860      1880      
64      Yoni                    1858      1858      
65      cyclops                 1852      1982      
66      lucien                  1846      1945      
67      I_love_Tanya_Rom...     1844      2001      
68      unbeatable0             1841      1841      
69      tomerun                 1840      1840      
70      mrauen                  1838      2028      
71      sergej.samborskij       1835      2027      
72      stubbscroll             1833      1883      
73      YMDragon                1831      1831      
74      Aleksey_Dumbay          1829      1829      
75      palayutm                1826      1826      
76      xyz111                  1826      1893      
77      dreamoon                1821      1821      
78      chicken_master          1820      1820      
79      ARoss                   1818      1919      
80      ASPIRINKA               1818      1818      
81      Feadoor                 1818      1818      
82      utomaya                 1818      2259      
83      ajay_verma              1817      2216      
84      Bobbit                  1815      2114      
85      nwalton125              1813      1813      
86      ecowarrior              1811      1811      
87      traxex                  1811      1986      
88      NabiNaga                1808      2041      
89      Seyaua                  1803      1803      
90      eporter                 1803      1857      
91      eigenscalar             1801      1809      
92      natsugiri               1801      1944      
93      liuguangxi              1796      2073      
94      ekuurh                  1795      1795      
95      jonkadams               1792      1792      
96      abcwuhang               1783      2095      
97      Nero                    1782      1913      
98      lionel.m                1782      1794      
99      pekempey                1781      1903      
100     marcoskwkm              1780      1780      
101     Ronnoc                  1779      1779      
102     anrieff                 1778      1946      
103     whhone                  1778      1778      
104     skywalkert              1774      1785      
105     Sam                     1772      1834      
106     adurysk                 1769      1769      
107     wigie                   1768      1768      
108     MarX                    1766      1780      
109     Dor Shmoish             1765      1851      
110     Icewing                 1764      1788      
111     iakolzin                1757      1975      
112     stevefr01               1756      2002      
113     mtomek                  1755      1764      
114     blueyoshi321            1754      1754      
115     SANSEN                  1753      1753      
116     bapt.collet             1752      1752      
