Author baihacker (bailiangsky@gmail.com)
https://github.com/baihacker

dir = data/pe/all
start = 0
end = 1000
top = 50
format = console

This rating is based on Aram Ebtekar's algorithm: https://github.com/EbTech/EloR

sig_limit = 100
sig_perf = 2222
sig_newbie = 350
sig_noise = 4.50501
participants = 1668

rank    id                      rating    max rating
1       x22                     4580      4580      
2       aleksey                 4560      4560      
3       uwi                     4515      4515      
4       Tepsi                   4447      4447      
5       utomaya                 4421      4421      
6       cmk                     4391      4391      
7       Anton_Lunyov            4372      4372      
8       ajay_verma              4287      4287      
9       grechnik                4257      4257      
10      sergej.samborskij       4253      4253      
11      DerekLedbetter          4215      4215      
12      triceps                 4159      4159      
13      umu                     4159      4159      
14      inamori                 4145      4145      
15      Min_25                  4104      4104      
16      stoned                  4041      4041      
17      Lucy_Hedgehog           4035      4035      
18      Bobbit                  4010      4010      
19      RobertStanforth         4010      4010      
20      WG4ZHZ2P2Q              3991      3991      
21      Peter de Rivaz          3964      3978      
22      quasisphere             3943      3943      
23      laurent.mazare          3928      3928      
24      urimend                 3883      3898      
25      lizhusong922            3866      3866      
26      baihacker               3833      3833      
27      stimmer                 3815      3815      
28      xsd                     3756      3756      
29      Nivsir                  3727      3727      
30      Stache                  3695      3695      
31      cheng.di                3632      3632      
32      pushistik               3572      3572      
33      mdix                    3565      3565      
34      ZhouYuChen              3546      3546      
35      mclo                    3546      3546      
36      JohnSmith               3539      3539      
37      Nabb                    3539      3539      
38      Santiago Egido          3533      3533      
39      Jrdevil                 3511      3511      
40      RobertJohansson         3497      3497      
41      ariacas                 3497      3497      
42      siva k d                3483      3483      
43      bruce_love              3455      3455      
44      thundre                 3439      3439      
45      plamenko                3418      3418      
46      apia                    3403      3403      
47      Animus                  3397      3397      
48      hirose                  3392      3392      
49      TomSirgedas             3382      3382      
50      asgerix                 3376      3376      
51      akovski                 3371      3371      
52      gmt                     3361      3361      
53      devjoe                  3349      3349      
54      Guego                   3335      3335      
55      eagles                  3321      3321      
56      matthias.schon          3316      3316      
57      ving                    3261      3261      
58      jun0                    3254      3254      
59      Jonas1729               3245      3245      
60      riemann                 3240      3245      
61      balakrishnan_v          3196      3196      
62      fagu                    3176      3176      
63      Doraki                  3091      3091      
64      ben1222                 3069      3069      
65      ofir                    3046      3046      
66      tokoharu                3023      3023      
67      whileTrue               3023      3023      
68      akdheirl                3017      3046      
69      benzylamine             2999      2999      
70      Kawazoe                 2994      2994      
71      mpiotte                 2975      2975      
72      sjhillier               2950      2950      
73      unime                   2948      2948      
74      Batalov                 2899      2899      
75      haruya                  2871      2871      
76      mr027                   2817      2817      
77      TripleM                 2790      2790      
78      MuhammedAli             2761      2761      
79      dev_random              2761      2761      
80      kozima                  2702      2702      
81      mathguy314              2702      2702      
82      natsugiri               2702      2702      
83      nledoux                 2702      2702      
84      smartie61               2702      2702      
85      venco                   2702      2702      
86      Dr.Korbin               2672      2672      
87      Reiner Martin           2641      2641      
88      glodavac                2640      2640      
89      cyclops                 2614      2614      
90      Heiko Schwartz          2609      2609      
91      Pengolodh               2609      2609      
92      tesulo                  2608      2608      
93      Sternburg               2577      2577      
94      roosephu                2577      2577      
95      backtracking            2547      2547      
96      clotz.sugar             2510      2510      
97      ihung                   2510      2510      
98      it3                     2510      2510      
99      koen                    2476      2476      
100     eporter                 2472      2472      
101     aruff                   2440      2472      
102     ecnerwal                2436      2436      
103     rng_58                  2436      2436      
104     stqn                    2436      2436      
105     Alexander Zyryanov      2405      2405      
106     phsr                    2377      2377      
107     Smylic                  2368      2368      
108     st1974                  2368      2368      
109     willemde                2368      2368      
110     willhsmit               2368      2400      
111     abcwuhang               2331      2331      
112     liuguangxi              2331      2331      
113     cgy4ever                2325      2325      
114     josojo                  2325      2325      
115     lookingfor              2325      2325      
116     sherlock                2325      2325      
117     Friedrich Regen         2292      2292      
118     linguo                  2292      2292      
119     andrewelveyprice        2286      2286      
120     Seth Troisi             2260      2260      
121     neverforget             2260      2260      
122     gnome                   2253      2253      
123     radovan.bauer           2253      2253      
124     Mrrl                    2246      2246      
125     michael_ho              2246      2246      
126     shiina.ringo            2246      2246      
127     ironman353              2221      2221      
128     al13n                   2214      2214      
129     0ops                    2206      2206      
130     LayCurse                2206      2206      
131     SlavaKabanovich         2206      2206      
132     umisef                  2206      2206      
133     albert                  2196      2196      
134     jozhan                  2173      2173      
135     kmlau                   2165      2165      
136     superdenker             2165      2165      
137     anrieff                 2132      2132      
138     LaChouetteRieuse        2123      2123      
139     epiclolz                2123      2123      
140     pinguin                 2123      2123      
141     Marcus Stuhr            2057      2090      
142     akaja                   2047      2047      
143     v6ph1                   2047      2047      
144     BeniBela                2036      2036      
145     Schattenjager           2036      2036      
146     amic                    2036      2036      
147     jaap                    2036      2036      
148     ykanizo                 2014      2047      
149     ARoss                   2004      2004      
150     bela.mervado            2004      2004      
151     ubiquitousgrape         2004      2004      
152     chaemon                 2003      2003      
153     endagorion              2003      2003      
154     grump                   1992      1992      
155     nigulh                  1992      1992      
156     progheal                1992      1992      
157     LatticeGuy              1959      1959      
158     janshigola              1959      1959      
159     konrad127123            1959      1959      
160     maikaze                 1959      1992      
161     stubbscroll             1959      1959      
162     CarloV                  1947      1947      
163     homuler                 1947      1947      
164     mathseal                1947      1947      
165     neretin                 1947      1947      
166     tempestadept            1947      1947      
167     winger                  1947      1947      
168     Fabian Rothelius        1901      1901      
169     M.Healy                 1901      1901      
170     NabiNaga                1901      1901      
171     WhatsUp                 1901      1901      
172     Zink                    1901      1901      
173     carlop                  1901      1901      
174     foreverbell             1901      1901      
175     pablo99                 1901      1901      
176     supdude1                1901      1901      
177     zeycus                  1901      1901      
178     zimpha                  1901      1901      
179     heni                    1868      1901      
180     binonunquineist         1854      1854      
181     mathcraft               1854      1854      
182     niino                   1854      1854      
183     olwispe                 1854      1854      
184     Litho                   1822      1822      
185     AKB48                   1821      1821      
186     Jaehyun Park            1806      1806      
187     Kunero                  1806      1806      
188     rprestezog              1806      1806      
189     ruilov                  1806      1806      
190     tec                     1806      1806      
191     thorfax                 1806      1806      
192     Alper_Halbut            1790      1790      
193     coolwanglu              1790      1790      
194     modem                   1789      1789      
195     dario2994               1774      1774      
196     donhatch                1774      1774      
197     Denis Pinsard           1758      1758      
198     Googly                  1758      1758      
199     IamPoosha               1758      1758      
200     JTJL                    1758      1758      
201     Leonhard                1758      1758      
202     int                     1758      1758      
203     jujaji                  1758      1758      
204     rockly                  1758      1758      
205     simonlindholm           1758      1758      
206     137.036                 1726      1726      
207     Lewin                   1726      1726      
